id,visit_id,visitor_id,domain,url,country,date,page_views,time on site
v57570,visit_39932,visitor_35644,domain_2,url_39,c_12,2013-10-27 22:40:58,1,0
v57571,visit_39933,visitor_19118,domain_2,url_139,c_01,2013-07-16 10:11:55,1,0
v57572,visit_20782,visitor_19121,domain_2,url_90,c_17,2014-04-16 15:33:00,1,2
v57573,visit_39934,visitor_35645,domain_2,url_94,c_11,2013-10-16 20:46:26,1,26
v57576,visit_1946,visitor_1837,domain_2,url_97,c_11,2013-04-22 10:48:59,1,135
v57577,visit_15156,visitor_14089,domain_2,url_132,c_17,2014-05-27 16:11:46,1,0
v57581,visit_39939,visitor_35649,domain_2,url_12,c_32,2013-06-23 12:54:40,1,0
v57585,visit_39941,visitor_35651,domain_2,url_128,c_08,2014-02-24 19:24:28,1,0
v57586,visit_39942,visitor_35652,domain_2,url_133,c_11,2013-02-15 17:42:09,1,0
v57588,visit_39944,visitor_35654,domain_2,url_107,c_03,2014-04-12 03:27:00,1,0
v57589,visit_31022,visitor_28038,domain_1,url_3,c_21,2014-05-09 05:32:03,0,2
v57591,visit_15158,visitor_14091,domain_2,url_123,c_11,2014-04-22 19:51:27,1,16
v57593,visit_26130,visitor_23801,domain_2,url_18,c_20,2014-02-28 10:20:47,1,35
v57596,visit_39948,visitor_35658,domain_2,url_12,c_20,2013-12-30 23:47:21,1,0
v57601,visit_39952,visitor_35662,domain_2,url_57,c_24,2013-04-11 09:29:08,1,1
v57602,visit_39810,visitor_35535,domain_2,url_74,c_06,2013-01-28 09:23:52,1,217
v57604,visit_8800,visitor_1640,domain_2,url_73,c_11,2013-05-08 11:51:39,1,882
v57606,visit_39954,visitor_35664,domain_2,url_131,c_16,2013-05-20 12:49:58,1,64
v57607,visit_39955,visitor_35665,domain_2,url_41,c_17,2014-01-03 00:44:30,1,0
v57613,visit_26013,visitor_23707,domain_2,url_51,c_12,2014-01-19 23:19:39,1,0
v57614,visit_39957,visitor_35666,domain_2,url_83,c_01,2013-04-27 18:10:51,1,11
v57615,visit_39958,visitor_35667,domain_2,url_119,c_06,2013-12-25 03:19:14,1,3
v57618,visit_8851,visitor_8344,domain_2,url_132,c_17,2013-09-08 09:18:44,1,278
v57621,visit_1810,visitor_1714,domain_2,url_92,c_17,2013-02-02 06:59:27,1,5
v57624,visit_39960,visitor_1720,domain_2,url_31,c_17,2013-10-12 12:55:59,1,59
v57625,visit_1817,visitor_1720,domain_2,url_41,c_17,2013-12-05 11:13:19,1,34
v57626,visit_1819,visitor_1722,domain_2,url_42,c_03,2013-07-18 05:43:22,1,6
v57627,visit_1819,visitor_1722,domain_2,url_42,c_03,2013-07-18 05:43:28,1,5
v57630,visit_39962,visitor_35670,domain_2,url_116,c_19,2013-11-18 23:31:22,1,0
v57631,visit_26050,visitor_23740,domain_2,url_76,c_09,2013-06-01 20:44:47,1,5
v57632,visit_39963,visitor_1732,domain_2,url_56,c_07,2014-03-05 10:33:23,1,0
v57633,visit_1832,visitor_1735,domain_2,url_71,c_03,2014-02-14 08:49:30,1,11
v57634,visit_9002,visitor_8485,domain_2,url_76,c_29,2013-01-19 06:46:58,1,39
v57635,visit_8895,visitor_8385,domain_2,url_132,c_36,2013-08-23 14:18:22,1,17
v57636,visit_39964,visitor_35671,domain_2,url_49,c_02,2013-10-30 20:23:08,1,0
v57638,visit_1841,visitor_1744,domain_1,url_7,c_21,2014-02-13 19:32:11,0,1
v57640,visit_26072,visitor_1899,domain_2,url_27,c_04,2014-04-25 01:35:25,1,32
v57642,visit_39968,visitor_1752,domain_2,url_121,c_08,2013-11-17 06:23:11,1,0
v57643,visit_39884,visitor_35601,domain_2,url_56,c_18,2014-04-23 09:06:47,1,751
v57644,visit_31004,visitor_1800,domain_2,url_17,c_11,2013-10-19 15:47:16,1,647
v57645,visit_26120,visitor_1828,domain_2,url_136,c_14,2014-01-29 09:31:35,1,56
v57647,visit_39970,visitor_35675,domain_2,url_128,c_18,2013-09-24 07:41:56,1,117
v57651,visit_39971,visitor_35676,domain_2,url_12,c_02,2014-01-18 04:12:34,1,0
v57653,visit_39890,visitor_35607,domain_2,url_69,c_17,2013-12-15 13:04:16,1,39
v57659,visit_39977,visitor_35681,domain_2,url_113,c_09,2013-09-19 18:40:04,1,0
v57660,visit_35504,visitor_31905,domain_2,url_29,c_11,2013-04-19 12:27:01,1,0
v57661,visit_39978,visitor_35682,domain_2,url_47,c_17,2013-09-02 01:16:42,1,0
v57662,visit_39979,visitor_35683,domain_2,url_113,c_11,2013-10-24 18:13:53,1,0
v57663,visit_39980,visitor_35684,domain_2,url_101,c_05,2013-10-16 07:55:10,1,53
v57665,visit_9022,visitor_8501,domain_2,url_41,c_23,2013-11-08 20:44:37,1,35
v57666,visit_1881,visitor_1784,domain_2,url_90,c_23,2013-10-02 14:46:00,1,2
v57667,visit_1882,visitor_1785,domain_1,url_2,c_14,2013-12-14 06:58:01,1,19
v57668,visit_20752,visitor_19096,domain_2,url_106,c_12,2013-11-14 23:08:51,1,17
v57669,visit_39982,visitor_35686,domain_1,url_3,c_21,2014-05-26 15:02:59,1,0
v57670,visit_8935,visitor_8424,domain_2,url_101,c_05,2014-03-22 08:04:09,1,43
v57671,visit_20836,visitor_19167,domain_2,url_21,c_17,2013-10-26 13:05:04,1,1100
v57672,visit_39983,visitor_35687,domain_1,url_4,c_36,2013-05-16 18:35:36,1,2
v57673,visit_39984,visitor_35688,domain_2,url_49,c_02,2013-03-15 16:27:02,1,0
v57674,visit_39985,visitor_35689,domain_2,url_90,c_23,2013-07-06 16:23:42,1,104
v57675,visit_20764,visitor_1810,domain_2,url_29,c_11,2013-11-20 03:18:58,1,92
v57676,visit_20764,visitor_1810,domain_2,url_112,c_11,2013-11-20 03:35:17,1,25
v57678,visit_15145,visitor_14079,domain_2,url_112,c_11,2013-07-18 10:08:23,1,46
v57680,visit_39986,visitor_35690,domain_2,url_52,c_05,2013-06-21 20:38:44,1,0
v57682,visit_39987,visitor_35691,domain_2,url_59,c_21,2014-04-17 14:02:15,1,0
v57685,visit_20770,visitor_19112,domain_1,url_8,c_21,2014-04-11 04:39:19,1,16
v57687,visit_39991,visitor_35694,domain_2,url_82,c_03,2013-01-10 02:50:15,1,0
v57688,visit_39992,visitor_35695,domain_2,url_35,c_12,2013-11-09 20:28:58,1,0
v57689,visit_1935,visitor_1828,domain_1,url_7,c_14,2013-10-30 11:09:43,0,4
v57691,visit_20778,visitor_19118,domain_2,url_139,c_01,2013-06-20 14:07:16,1,301
v57692,visit_20781,visitor_19120,domain_2,url_98,c_17,2013-10-12 12:41:00,1,105
v57696,visit_39995,visitor_35698,domain_2,url_81,c_05,2013-12-07 23:30:15,1,4
v57697,visit_39996,visitor_35699,domain_2,url_44,c_14,2013-07-29 15:08:05,1,0
v57699,visit_1954,visitor_1845,domain_2,url_54,c_02,2013-01-03 10:01:39,1,5
v57700,visit_39998,visitor_35701,domain_2,url_41,c_17,2013-09-22 04:09:08,1,0
v57701,visit_15158,visitor_14091,domain_2,url_123,c_11,2014-04-22 19:51:43,1,23
v57704,visit_1841,visitor_1744,domain_1,url_7,c_21,2014-02-13 19:31:23,1,48
v57705,visit_40000,visitor_35703,domain_2,url_66,c_33,2013-05-01 11:50:35,1,0
v57706,visit_2557,visitor_1800,domain_2,url_17,c_11,2013-11-03 11:49:29,1,61
v57708,visit_1935,visitor_1828,domain_1,url_2,c_14,2013-10-30 11:10:46,0,4
v57709,visit_9495,visitor_8923,domain_2,url_101,c_06,2013-09-13 09:18:45,1,922
v57711,visit_40001,visitor_2424,domain_2,url_48,c_17,2013-08-28 11:33:27,1,0
v57714,visit_35625,visitor_32000,domain_2,url_126,c_20,2013-09-21 13:05:43,1,17
v57715,visit_40002,visitor_35704,domain_2,url_107,c_03,2013-08-05 03:46:34,1,0
v57716,visit_40003,visitor_2436,domain_2,url_29,c_11,2013-09-01 20:46:13,1,0
v57717,visit_40004,visitor_35705,domain_2,url_139,c_01,2013-08-24 21:10:51,1,0
v57718,visit_20875,visitor_19200,domain_2,url_73,c_31,2013-01-28 17:46:27,1,5
v57721,visit_40005,visitor_35706,domain_2,url_29,c_32,2014-01-22 20:15:42,1,0
v57722,visit_40006,visitor_35707,domain_2,url_88,c_29,2013-10-22 06:52:34,1,0
v57723,visit_40007,visitor_35708,domain_2,url_47,c_17,2013-08-24 07:21:44,1,0
v57728,visit_40010,visitor_8943,domain_1,url_2,c_21,2014-05-15 02:04:09,1,0
v57729,visit_40011,visitor_35711,domain_2,url_112,c_11,2013-09-04 20:18:33,1,0
v57730,visit_40012,visitor_19213,domain_2,url_49,c_02,2013-02-28 19:07:38,1,0
v57734,visit_2593,visitor_2452,domain_2,url_59,c_03,2014-03-05 02:01:06,1,10
v57735,visit_2594,visitor_2453,domain_2,url_129,c_08,2013-06-03 13:25:24,1,13
v57736,visit_40015,visitor_2454,domain_2,url_43,c_12,2013-02-28 09:42:28,1,0
v57739,visit_40018,visitor_35716,domain_2,url_13,c_13,2013-02-21 08:21:26,1,37
v57745,visit_40023,visitor_35720,domain_2,url_117,c_11,2013-01-08 18:42:44,1,49
v57747,visit_40025,visitor_2466,domain_2,url_108,c_17,2014-04-01 15:47:43,1,0
v57748,visit_40026,visitor_35721,domain_2,url_129,c_08,2013-10-30 06:39:46,1,11
v57749,visit_40026,visitor_35721,domain_2,url_129,c_08,2013-10-30 06:39:57,0,0
v57751,visit_2608,visitor_2467,domain_2,url_68,c_27,2014-05-15 01:36:39,0,12
v57752,visit_40027,visitor_35722,domain_1,url_4,c_21,2013-07-03 16:52:58,1,0
v57757,visit_2614,visitor_2473,domain_2,url_69,c_17,2014-02-11 12:32:00,1,0
v57758,visit_40029,visitor_35724,domain_2,url_35,c_12,2013-08-26 19:20:58,1,24
v57759,visit_40029,visitor_35724,domain_2,url_35,c_12,2013-08-26 19:21:29,1,8
v57762,visit_40031,visitor_14434,domain_2,url_122,c_03,2014-03-01 04:04:46,1,15
v57763,visit_40032,visitor_14434,domain_2,url_131,c_03,2014-03-01 06:09:44,1,0
v57765,visit_40034,visitor_35727,domain_2,url_64,c_05,2013-12-13 15:47:49,1,9
v57766,visit_40034,visitor_35727,domain_2,url_64,c_05,2013-12-13 15:51:34,1,1
v57767,visit_20909,visitor_19230,domain_2,url_107,c_03,2013-10-17 05:34:29,1,25
v57768,visit_31077,visitor_28086,domain_2,url_35,c_13,2013-11-15 23:12:36,1,5
v57769,visit_20912,visitor_2479,domain_2,url_28,c_01,2014-03-24 08:51:55,1,116
v57770,visit_31079,visitor_28088,domain_2,url_106,c_12,2013-08-22 22:34:59,1,2
v57773,visit_40037,visitor_35728,domain_2,url_117,c_32,2013-02-19 22:16:45,1,132
v57775,visit_40039,visitor_35729,domain_2,url_136,c_14,2013-11-20 19:44:31,1,38
v57779,visit_40042,visitor_35732,domain_1,url_2,c_21,2013-05-11 23:54:15,1,0
v57783,visit_9562,visitor_2486,domain_2,url_132,c_23,2013-12-05 18:28:24,1,229
v57787,visit_40046,visitor_35736,domain_2,url_56,c_15,2014-05-25 07:50:51,1,0
v57789,visit_9568,visitor_8991,domain_2,url_96,c_05,2013-11-08 16:58:47,1,29
v57790,visit_15566,visitor_14453,domain_1,url_10,c_37,2014-01-02 01:52:16,1,25
v57791,visit_9573,visitor_8996,domain_2,url_33,c_17,2013-10-16 17:54:43,0,9
v57792,visit_40048,visitor_35738,domain_2,url_81,c_27,2014-01-06 16:08:30,1,22
v57794,visit_15570,visitor_2490,domain_2,url_125,c_05,2013-03-26 16:41:50,1,29
v57795,visit_40050,visitor_35740,domain_2,url_52,c_06,2014-04-06 13:38:36,1,0
v57796,visit_40051,visitor_35741,domain_2,url_107,c_03,2013-05-31 06:36:49,1,0
v57797,visit_40052,visitor_23917,domain_1,url_5,c_21,2014-05-16 14:07:55,1,0
v57798,visit_9581,visitor_9001,domain_2,url_52,c_05,2013-11-25 14:40:00,1,0
v57799,visit_40053,visitor_35742,domain_2,url_50,c_11,2013-06-27 19:58:38,1,0
v57800,visit_40054,visitor_2502,domain_2,url_18,c_28,2013-10-11 19:42:56,1,0
v57801,visit_40055,visitor_35743,domain_2,url_69,c_17,2013-05-09 16:56:39,1,0
v57802,visit_40056,visitor_35744,domain_2,url_41,c_17,2013-06-05 22:01:51,1,0
v57804,visit_26275,visitor_23919,domain_2,url_27,c_17,2013-10-23 20:56:32,1,24
v57805,visit_2646,visitor_2505,domain_1,url_2,c_19,2014-03-01 20:48:45,1,0
v57807,visit_40058,visitor_9009,domain_2,url_113,c_11,2014-01-09 10:15:12,1,947
v57809,visit_40059,visitor_35746,domain_1,url_4,c_21,2013-05-19 18:12:59,1,12
v57810,visit_15586,visitor_14470,domain_2,url_69,c_17,2013-03-06 04:54:44,1,8
v57811,visit_40060,visitor_35747,domain_2,url_77,c_07,2014-05-13 18:18:36,1,46
v57812,visit_40061,visitor_35748,domain_2,url_97,c_11,2013-05-08 15:01:56,1,0
v57814,visit_40063,visitor_9013,domain_2,url_79,c_24,2013-08-11 20:46:13,1,0
v57815,visit_40064,visitor_35750,domain_1,url_10,c_25,2014-05-30 09:41:31,1,0
v57816,visit_40065,visitor_14474,domain_2,url_61,c_06,2014-04-16 17:17:30,1,0
v57819,visit_2651,visitor_2510,domain_1,url_10,c_21,2013-10-02 15:52:01,0,1
v57820,visit_2652,visitor_2510,domain_1,url_10,c_21,2013-10-02 17:44:09,1,4
v57821,visit_2652,visitor_2510,domain_1,url_10,c_21,2013-10-02 17:44:13,0,1
v57825,visit_31106,visitor_28109,domain_2,url_56,c_14,2013-11-07 07:10:23,1,38
v57826,visit_19561,visitor_18048,domain_2,url_140,c_01,2013-10-03 22:42:39,1,0
v57827,visit_40068,visitor_35751,domain_2,url_17,c_14,2014-04-18 20:07:49,1,0
v57828,visit_40069,visitor_35752,domain_2,url_78,c_11,2013-09-13 23:33:37,1,221
v57829,visit_7521,visitor_283,domain_2,url_61,c_05,2013-11-02 15:57:40,1,3
v57830,visit_13873,visitor_283,domain_2,url_81,c_05,2013-11-09 10:45:07,1,23
v57831,visit_13873,visitor_283,domain_2,url_81,c_05,2013-11-09 10:45:32,1,143
v57832,visit_40070,visitor_19261,domain_2,url_140,c_08,2013-01-29 15:57:37,1,0
v57834,visit_40072,visitor_35753,domain_2,url_18,c_32,2013-12-02 09:00:04,1,0
v57835,visit_40073,visitor_35754,domain_2,url_118,c_01,2014-05-09 19:16:07,1,0
v57836,visit_40074,visitor_35755,domain_2,url_23,c_03,2013-09-03 16:05:02,1,0
v57838,visit_13878,visitor_12935,domain_2,url_116,c_08,2014-03-07 18:00:42,1,266
v57841,visit_40078,visitor_35759,domain_2,url_44,c_14,2013-04-07 09:57:39,1,0
v57842,visit_24933,visitor_12934,domain_2,url_56,c_24,2014-02-05 10:31:12,1,0
v57843,visit_2325,visitor_2203,domain_2,url_35,c_12,2013-08-13 22:44:53,1,66
v57844,visit_40079,visitor_35760,domain_2,url_140,c_08,2013-04-12 13:53:38,1,0
v57846,visit_7529,visitor_7133,domain_2,url_33,c_17,2013-02-17 10:47:09,1,36
v57848,visit_40081,visitor_35762,domain_2,url_47,c_23,2013-08-29 15:46:20,1,0
v57852,visit_40084,visitor_35765,domain_2,url_52,c_05,2014-02-26 10:30:03,1,39
v57853,visit_40085,visitor_35766,domain_2,url_109,c_03,2014-01-04 11:22:10,1,0
v57854,visit_2022,visitor_1911,domain_2,url_125,c_05,2014-05-13 15:54:52,1,17
v57855,visit_40086,visitor_35767,domain_2,url_39,c_11,2013-05-11 19:13:17,1,175
v57856,visit_24938,visitor_22768,domain_2,url_44,c_14,2013-03-27 10:11:14,1,28
v57857,visit_15239,visitor_14162,domain_2,url_118,c_02,2013-05-03 15:36:59,1,28
v57858,visit_40087,visitor_35768,domain_2,url_125,c_24,2013-12-30 15:44:43,1,0
v57859,visit_20963,visitor_19274,domain_2,url_36,c_05,2013-11-29 15:48:39,1,0
v57863,visit_15254,visitor_14176,domain_2,url_88,c_09,2013-11-21 07:49:10,1,0
v57870,visit_40093,visitor_35774,domain_1,url_2,c_21,2013-12-05 17:07:08,1,0
v57871,visit_40094,visitor_35775,domain_2,url_65,c_07,2013-03-03 18:57:39,1,0
v57872,visit_20975,visitor_19284,domain_1,url_8,c_14,2013-03-14 16:41:26,1,0
v57873,visit_40095,visitor_35776,domain_2,url_114,c_01,2013-04-19 20:32:21,1,0
v57876,visit_9056,visitor_8534,domain_2,url_122,c_03,2013-01-19 14:53:35,1,15
v57877,visit_24959,visitor_22788,domain_1,url_4,c_27,2013-05-27 14:01:25,1,1
v57880,visit_40100,visitor_35780,domain_2,url_31,c_21,2013-07-12 02:47:21,1,0
v57881,visit_40101,visitor_35781,domain_1,url_3,c_21,2014-03-05 07:30:17,1,0
v57882,visit_9063,visitor_8541,domain_2,url_92,c_17,2013-11-13 19:42:05,1,3
v57883,visit_9063,visitor_8541,domain_2,url_92,c_17,2013-11-13 19:42:16,1,4
v57885,visit_40103,visitor_35783,domain_1,url_4,c_22,2013-09-28 15:03:42,1,0
v57887,visit_40104,visitor_35784,domain_1,url_4,c_21,2013-12-21 16:12:49,1,37
v57888,visit_40105,visitor_35785,domain_2,url_35,c_12,2013-08-17 10:35:20,1,0
v57892,visit_2332,visitor_2209,domain_2,url_127,c_17,2013-01-06 11:48:45,1,8
v57893,visit_15275,visitor_14195,domain_2,url_18,c_20,2013-12-25 12:50:51,1,1138
v57894,visit_40108,visitor_35788,domain_2,url_50,c_11,2013-10-12 21:50:44,1,0
v57895,visit_2067,visitor_1956,domain_1,url_6,c_21,2014-02-10 00:35:06,0,2
v57896,visit_40109,visitor_35789,domain_2,url_136,c_21,2014-05-12 17:45:45,1,41
v57897,visit_40110,visitor_35790,domain_2,url_106,c_12,2013-08-16 13:51:56,1,5
v57898,visit_31213,visitor_28197,domain_2,url_23,c_16,2013-06-30 02:59:49,1,352
v57899,visit_40111,visitor_35791,domain_2,url_81,c_05,2013-04-21 16:25:07,1,25
v57901,visit_2076,visitor_1963,domain_2,url_74,c_05,2013-03-03 04:12:40,1,515
v57903,visit_40114,visitor_35793,domain_2,url_106,c_02,2013-08-30 23:27:00,1,12
v57904,visit_40115,visitor_28292,domain_2,url_121,c_08,2014-01-25 15:37:47,1,0
v57906,visit_40117,visitor_14359,domain_2,url_12,c_32,2013-12-06 12:30:35,1,0
v57910,visit_40120,visitor_35795,domain_2,url_88,c_13,2014-05-21 13:23:30,1,0
v57911,visit_40121,visitor_35796,domain_2,url_35,c_12,2013-06-19 21:58:22,1,311
v57912,visit_9076,visitor_8554,domain_2,url_77,c_34,2013-12-28 21:22:41,1,7
v57913,visit_2076,visitor_1963,domain_2,url_74,c_05,2013-03-03 04:05:00,1,407
v57917,visit_40124,visitor_35799,domain_1,url_8,c_29,2013-08-31 05:20:45,1,0
v57921,visit_40128,visitor_35802,domain_2,url_129,c_28,2014-01-12 09:27:45,1,0
v57922,visit_40129,visitor_35803,domain_2,url_139,c_01,2013-05-25 09:29:00,1,0
v57925,visit_40131,visitor_35805,domain_2,url_12,c_02,2013-10-16 19:35:41,1,0
v57927,visit_40132,visitor_35806,domain_2,url_123,c_27,2013-05-13 09:23:49,1,0
v57928,visit_40133,visitor_8564,domain_2,url_107,c_03,2014-05-08 04:51:27,1,111
v57931,visit_40136,visitor_35809,domain_2,url_101,c_06,2013-03-22 08:45:09,1,0
v57932,visit_9087,visitor_8565,domain_2,url_76,c_22,2013-07-19 23:55:54,1,0
v57933,visit_40137,visitor_14210,domain_2,url_74,c_06,2013-01-24 11:11:33,1,0
v57934,visit_2100,visitor_1986,domain_2,url_39,c_12,2014-05-23 18:21:55,0,0
v57935,visit_26305,visitor_23946,domain_2,url_120,c_26,2014-04-21 15:54:59,1,0
v57936,visit_40138,visitor_1993,domain_1,url_7,c_14,2014-03-22 07:59:35,1,0
v57939,visit_40141,visitor_35812,domain_2,url_85,c_08,2013-12-03 01:30:44,1,0
v57940,visit_15304,visitor_14224,domain_1,url_3,c_21,2013-06-09 00:02:37,1,8
v57941,visit_40142,visitor_35813,domain_2,url_106,c_12,2013-08-13 01:19:35,1,98
v57947,visit_9092,visitor_8570,domain_2,url_41,c_17,2013-08-26 04:31:40,1,56
v57948,visit_2099,visitor_1985,domain_2,url_88,c_11,2014-03-27 17:00:54,1,23
v57952,visit_40145,visitor_35815,domain_2,url_142,c_07,2014-02-12 21:06:55,1,0
v57954,visit_40146,visitor_35816,domain_2,url_39,c_12,2014-05-16 23:41:26,1,1200
v57959,visit_40147,visitor_35817,domain_2,url_84,c_02,2013-12-05 23:06:36,1,12
v57960,visit_40148,visitor_32095,domain_2,url_78,c_11,2013-08-17 09:38:59,1,0
v57963,visit_40150,visitor_35818,domain_2,url_82,c_03,2013-04-26 03:09:14,1,0
v57964,visit_15312,visitor_14231,domain_1,url_2,c_07,2014-04-08 23:04:37,0,0
v57966,visit_35750,visitor_32102,domain_2,url_135,c_07,2013-03-21 18:26:32,1,44
v57967,visit_15317,visitor_8595,domain_2,url_107,c_03,2013-05-30 03:36:05,1,0
v57968,visit_40152,visitor_35819,domain_2,url_108,c_36,2013-09-17 10:42:11,1,0
v57969,visit_2127,visitor_2012,domain_2,url_81,c_14,2014-05-10 00:09:56,1,17
v57970,visit_40153,visitor_35820,domain_2,url_108,c_17,2013-09-12 11:15:07,1,0
v57972,visit_2130,visitor_2015,domain_2,url_17,c_06,2014-01-24 12:07:57,1,78
v57973,visit_9128,visitor_2015,domain_2,url_17,c_06,2014-01-24 18:15:36,0,1
v57974,visit_9128,visitor_2015,domain_2,url_17,c_06,2014-01-24 18:18:19,1,541
v57976,visit_26319,visitor_23959,domain_1,url_2,c_07,2014-03-08 07:55:42,1,2
v57977,visit_26319,visitor_23959,domain_1,url_2,c_07,2014-03-08 07:55:44,1,0
v57978,visit_40155,visitor_35822,domain_2,url_141,c_01,2014-05-25 08:36:12,1,51
v57979,visit_2135,visitor_2020,domain_2,url_49,c_20,2013-01-27 13:43:11,0,0
v57980,visit_2135,visitor_2020,domain_2,url_49,c_20,2013-01-27 13:43:13,0,0
v57981,visit_2135,visitor_2020,domain_2,url_49,c_20,2013-01-27 13:43:14,0,0
v57982,visit_2135,visitor_2020,domain_2,url_49,c_20,2013-01-27 13:43:27,0,0
v57983,visit_2135,visitor_2020,domain_2,url_49,c_20,2013-01-27 13:43:27,0,0
v57984,visit_40156,visitor_32108,domain_2,url_31,c_04,2014-05-13 20:03:04,1,0
v57986,visit_40158,visitor_35824,domain_2,url_132,c_17,2014-02-27 11:48:10,1,0
v57987,visit_40159,visitor_35825,domain_2,url_72,c_03,2013-03-09 05:19:25,1,0
v57990,visit_9132,visitor_2027,domain_2,url_40,c_17,2013-10-12 22:05:50,1,1
v57993,visit_40162,visitor_35828,domain_2,url_87,c_23,2013-04-08 17:09:05,1,0
v57994,visit_40163,visitor_35829,domain_1,url_4,c_21,2013-12-07 15:20:56,1,191
v57995,visit_9137,visitor_8605,domain_2,url_91,c_20,2013-01-27 11:56:41,0,0
v57996,visit_9137,visitor_8605,domain_2,url_91,c_20,2013-01-27 11:56:41,1,4
v57997,visit_40164,visitor_35830,domain_2,url_102,c_27,2013-11-11 22:33:26,1,36
v57998,visit_40165,visitor_14249,domain_2,url_44,c_06,2013-07-05 23:00:19,1,373
v57999,visit_26325,visitor_23964,domain_2,url_98,c_17,2013-01-26 18:50:35,1,12
v58000,visit_2148,visitor_2032,domain_2,url_107,c_03,2014-04-21 15:15:31,1,53
v58001,visit_2148,visitor_2032,domain_2,url_109,c_03,2014-04-21 15:16:29,1,0
v58002,visit_21206,visitor_19478,domain_2,url_125,c_05,2014-02-16 12:32:49,1,0
v58009,visit_40168,visitor_35833,domain_2,url_129,c_08,2013-07-03 07:39:05,1,0
v58010,visit_35766,visitor_32117,domain_2,url_39,c_12,2014-05-07 18:08:35,1,42
v58011,visit_40169,visitor_35834,domain_2,url_19,c_08,2013-01-20 10:25:40,1,0
v58012,visit_35771,visitor_32122,domain_2,url_74,c_06,2013-01-25 20:23:21,1,0
v58013,visit_2159,visitor_2043,domain_2,url_101,c_05,2013-12-06 14:46:02,1,9
v58014,visit_2159,visitor_2043,domain_2,url_74,c_05,2013-12-06 14:46:38,1,0
v58015,visit_40170,visitor_35835,domain_1,url_3,c_21,2014-02-03 10:09:44,1,0
v58018,visit_26466,visitor_24093,domain_2,url_131,c_03,2013-07-21 12:12:15,1,7
v58020,visit_26467,visitor_24094,domain_1,url_9,c_21,2013-03-18 12:53:36,1,381
v58022,visit_40171,visitor_35836,domain_2,url_87,c_05,2014-01-26 09:48:22,1,0
v58025,visit_40174,visitor_14265,domain_2,url_108,c_04,2013-09-17 02:25:28,1,0
v58027,visit_9166,visitor_8631,domain_2,url_59,c_03,2013-08-25 07:31:53,1,896
v58031,visit_40177,visitor_35839,domain_2,url_139,c_02,2014-05-22 11:49:09,1,0
v58033,visit_9330,visitor_8780,domain_2,url_27,c_24,2013-12-28 12:56:05,1,56
v58039,visit_26348,visitor_23986,domain_2,url_101,c_05,2013-04-06 20:22:57,1,10
v58040,visit_26348,visitor_23986,domain_2,url_52,c_05,2013-04-06 20:26:21,1,33
v58041,visit_26348,visitor_23986,domain_2,url_96,c_05,2013-04-06 20:32:58,1,73
v58042,visit_15370,visitor_14279,domain_1,url_8,c_21,2013-02-14 03:32:20,1,4
v58043,visit_15370,visitor_14279,domain_1,url_6,c_21,2013-02-14 03:32:37,1,0
v58045,visit_2196,visitor_2080,domain_2,url_102,c_05,2013-11-30 06:13:44,1,2
